Date,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Value,log_price,dif_log_price,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,dw1,dw2,dw3,dw4,dw5,dw6,dw7,dw8,dw9,dw10,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,dprice
2018/5/18,46,83,73,78,83,87,48,89,101,82,8106.1183 ,9.000374405,-0.028528419,0.005674726,0.010239179,0.009005543,0.009622361,0.010239179,0.010732634,0.005921453,0.010979361,0.012459724,0.010115816,0.000639179,0.005083739,0.002771057,0.005186285,0.001726708,0.006416451,0.001365482,0.005104557,0.006105344,0.005080269,4,40,21,41,12,51,10,40,48,40,(234.5850)
2018/5/19,26,38,36,25,19,42,24,32,34,42,8240.0550 ,9.016762298,0.016387892,0.003155319,0.00461162,0.004368903,0.00303396,0.00230581,0.005097053,0.002912602,0.003883469,0.004126186,0.005097053,-0.002519407,-0.00562756,-0.00463664,-0.006588401,-0.00793337,-0.00563558,-0.003008851,-0.007095892,-0.008333538,-0.005018762,-20,-45,-37,-53,-64,-45,-24,-57,-67,-40,133.9367 
2018/5/20,66,97,78,32,150,63,44,57,80,54,8223.2883 ,9.014725449,-0.002036849,0.008025986,0.011795768,0.009485257,0.003891387,0.018240878,0.007661169,0.005350658,0.006931534,0.009728468,0.006566716,0.004870668,0.007184148,0.005116354,0.000857427,0.015935068,0.002564115,0.002438056,0.003048064,0.005602282,0.001469663,40,59,42,7,131,21,20,25,46,12,(16.7667)
2018/5/21,43,55,64,30,71,46,34,33,59,29,8507.4067 ,9.048692436,0.033966987,0.005054419,0.006464955,0.007522857,0.003526339,0.008345669,0.005407053,0.003996518,0.003878973,0.006935133,0.003408794,-0.002971567,-0.005330813,-0.0019624,-0.000365048,-0.009895209,-0.002254116,-0.00135414,-0.003052561,-0.002793335,-0.003157922,-23,-42,-14,-2,-79,-17,-10,-24,-21,-25,284.1183 
2018/5/22,66,119,100,77,75,137,102,128,145,127,8385.5562 ,9.034266003,-0.014426432,0.007870676,0.014191068,0.011925267,0.009182456,0.008943951,0.016337616,0.012163773,0.015264342,0.017291638,0.01514509,0.002816257,0.007726113,0.004402411,0.005656117,0.000598282,0.010930563,0.008167255,0.011385369,0.010356504,0.011736295,23,64,36,47,4,91,68,95,86,98,(121.8505)
2018/5/23,68,115,134,74,98,137,85,112,178,106,8015.5800 ,8.989142427,-0.045123577,0.008483478,0.014347059,0.016717443,0.009232021,0.012226189,0.017091714,0.010604348,0.013972788,0.022206752,0.013224246,0.000612802,0.000155991,0.004792175,4.95647E-05,0.003282239,0.000754098,-0.001559425,-0.001291554,0.004915115,-0.001920844,2,-4,34,-3,23,0,-17,-16,33,-21,(369.9762)
2018/5/24,43,67,78,72,93,89,39,84,68,58,7555.7400 ,8.930062818,-0.059079608,0.005691038,0.008867431,0.010323277,0.009529179,0.012308523,0.011779124,0.005161639,0.011117376,0.00899978,0.007676283,-0.002792441,-0.005479629,-0.006394165,0.000297159,8.23336E-05,-0.00531259,-0.005442709,-0.002855412,-0.013206972,-0.005547963,-25,-48,-56,-2,-5,-48,-46,-28,-110,-48,(459.8400)
2018/5/25,60,103,74,64,129,89,56,128,117,100,7566.1933 ,8.931445358,0.001382539,0.007930011,0.013613186,0.009780347,0.008458679,0.017049525,0.01176285,0.007401344,0.016917358,0.015463522,0.013216686,0.002238974,0.004745756,-0.00054293,-0.0010705,0.004741002,-1.62739E-05,0.002239705,0.005799982,0.006463742,0.005540403,17,36,-4,-8,36,0,17,44,49,42,10.4533 
2018/5/26,52,107,69,52,116,80,36,73,145,88,7445.2383 ,8.915329957,-0.016115401,0.00698433,0.014371602,0.009267668,0.00698433,0.015580428,0.010745123,0.004835305,0.009804925,0.019475535,0.011819635,-0.000945682,0.000758415,-0.000512679,-0.001474349,-0.001469097,-0.001017728,-0.002566039,-0.007112433,0.004012013,-0.001397051,-8,4,-5,-12,-13,-9,-20,-55,28,-12,(120.9550)
2018/5/27,68,88,69,45,70,84,85,70,64,61,7342.9083 ,8.901490274,-0.013839683,0.009260636,0.011984352,0.009396822,0.006128362,0.009533007,0.011439609,0.011575795,0.009533007,0.008715893,0.008307335,0.002276306,-0.002387249,0.000129153,-0.000855968,-0.006047421,0.000694486,0.00674049,-0.000271917,-0.010759642,-0.0035123,16,-19,0,-7,-46,4,49,-3,-81,-27,(102.3300)
2018/5/28,81,124,79,64,95,120,97,107,111,108,7361.8317 ,8.904064049,0.002573775,0.011002697,0.016843634,0.010731025,0.008693489,0.012904397,0.016300291,0.013176069,0.014534426,0.015077769,0.014670262,0.001742061,0.004859282,0.001334203,0.002565127,0.00337139,0.004860682,0.001600274,0.005001419,0.006361877,0.006362927,13,36,10,19,25,36,12,37,47,47,18.9233 
2018/5/29,80,105,106,59,247,88,73,100,110,98,7130.5417 ,8.872142481,-0.031921568,0.011219344,0.014725389,0.014865631,0.008274266,0.034639725,0.012341278,0.010237651,0.01402418,0.015426598,0.013743696,0.000216647,-0.002118245,0.004134606,-0.000419222,0.021735327,-0.003959013,-0.002938417,-0.000510246,0.000348829,-0.000926566,-1,-19,27,-5,152,-32,-24,-7,-1,-10,(231.2900)
2018/5/30,71,113,116,77,189,137,73,174,126,148,7459.8767 ,8.91729416,0.04515168,0.009517584,0.015147704,0.015549855,0.010321886,0.02533554,0.018364915,0.009785685,0.023324782,0.01689036,0.01983947,-0.00170176,0.000422314,0.000684224,0.00204762,-0.009304185,0.006023636,-0.000451967,0.009300602,0.001463762,0.006095774,-9,8,10,18,-58,49,0,74,16,50,329.3350 
2018/5/31,62,62,57,37,79,69,32,67,107,54,7385.3950 ,8.90725968,-0.01003448,0.008394947,0.008394947,0.007717935,0.005009888,0.010696787,0.009342764,0.004332876,0.009071959,0.014488054,0.007311728,-0.001122637,-0.006752756,-0.00783192,-0.005311999,-0.014638752,-0.009022151,-0.005452809,-0.014252823,-0.002402306,-0.012527742,-9,-51,-59,-40,-110,-68,-41,-107,-19,-94,(74.4817)
2018/6/1,52,111,78,34,138,102,55,134,64,98,7491.4340 ,8.921515513,0.014255833,0.006941261,0.014816923,0.010411892,0.004538517,0.018421039,0.013615551,0.007341719,0.017887096,0.008543091,0.013081608,-0.001453686,0.006421976,0.002693957,-0.000471371,0.007724252,0.004272787,0.003008843,0.008815137,-0.005944963,0.00576988,-10,49,21,-3,59,33,23,67,-43,44,106.0390 
2018/6/2,46,71,40,49,148,73,45,49,71,62,7535.1467 ,8.927333576,0.005818062,0.006104725,0.009422511,0.005308457,0.006502859,0.01964129,0.009687934,0.005972014,0.006502859,0.009422511,0.008228108,-0.000836536,-0.005394412,-0.005103435,0.001964343,0.001220251,-0.003927617,-0.001369705,-0.011384237,0.00087942,-0.0048535,-6,-40,-38,15,10,-29,-10,-85,7,-36,43.7127 
2018/6/3,79,61,51,36,54,58,39,55,49,37,7645.1467 ,8.941826303,0.014492727,0.010333353,0.007978918,0.006670899,0.00470887,0.007063305,0.007586512,0.005101276,0.007194107,0.006409295,0.004839672,0.004228628,-0.001443592,0.001362442,-0.00179399,-0.012577985,-0.002101421,-0.000870738,0.000691247,-0.003013216,-0.003388436,33,-10,11,-13,-94,-15,-6,6,-22,-25,110.0000 
2018/6/4,39,57,51,36,78,66,46,61,65,60,7699.8860 ,8.948960803,0.0071345,0.00506501,0.007402707,0.006623475,0.004675394,0.01013002,0.008571555,0.005974114,0.007922195,0.008441683,0.007792323,-0.005268343,-0.000576211,-4.74242E-05,-3.34759E-05,0.003066715,0.000985043,0.000872839,0.000728089,0.002032388,0.002952651,-40,-4,0,0,24,8,7,6,16,23,54.7393 
2018/6/5,54,75,57,67,136,80,60,79,63,73,7500.2733 ,8.922694743,-0.026266059,0.007199738,0.009999636,0.007599723,0.008933008,0.018132672,0.010666278,0.007999708,0.010532949,0.008399694,0.009732979,0.002134728,0.002596929,0.000976248,0.004257614,0.008002652,0.002094722,0.002025594,0.002610754,-4.19895E-05,0.001940655,15,18,6,31,58,14,14,18,-2,13,(199.6127)
2018/6/6,42,83,86,76,65,69,73,61,96,74,7615.7221 ,8.937970092,0.015275349,0.005514907,0.010898507,0.011292429,0.009979356,0.008534975,0.009060204,0.009585434,0.008009746,0.012605502,0.009716741,-0.001684831,0.000898871,0.003692706,0.001046348,-0.009597697,-0.001606073,0.001585725,-0.002523203,0.004205808,-1.62376E-05,-12,8,29,9,-71,-11,13,-18,33,1,115.4488 
2018/6/7,18,46,45,27,38,51,15,74,52,43,7655.6133 ,8.943194427,0.005224334,0.002351216,0.006008663,0.00587804,0.003526824,0.004963678,0.006661778,0.001959347,0.00966611,0.006792402,0.005616794,-0.003163691,-0.004889844,-0.005414389,-0.006452532,-0.003571297,-0.002398426,-0.007626087,0.001656364,-0.0058131,-0.004099947,-24,-37,-41,-49,-27,-18,-58,13,-44,-31,39.8912 
2018/6/8,90,90,106,64,67,85,72,135,75,92,7676.2717 ,8.945889248,0.002694821,0.011724442,0.011724442,0.013808787,0.008337381,0.008728196,0.011073084,0.009379553,0.017586663,0.009770368,0.011984985,0.009373226,0.005715779,0.007930747,0.004810557,0.003764517,0.004411305,0.007420207,0.007920553,0.002977967,0.006368191,72,44,61,37,29,34,57,61,23,49,20.6583 
2018/6/9,43,53,43,38,52,73,60,60,70,58,7620.1533 ,8.938551771,-0.007337477,0.005642931,0.006955241,0.005642931,0.004986776,0.00682401,0.00957986,0.007873857,0.007873857,0.009186167,0.007611395,-0.006081511,-0.004769201,-0.008165856,-0.003350605,-0.001904186,-0.001493224,-0.001505696,-0.009712805,-0.000584201,-0.00437359,-47,-37,-63,-26,-15,-12,-12,-75,-5,-34,(56.1183)
2018/6/10,82,106,87,41,132,74,65,97,104,100,7564.4083 ,8.931209412,-0.007342359,0.01084024,0.014012993,0.01150123,0.00542012,0.017450142,0.009782655,0.008592873,0.01282321,0.013748597,0.013219805,0.005197309,0.007057752,0.005858299,0.000433344,0.010626132,0.000202796,0.000719016,0.004949353,0.00456243,0.005608409,39,53,44,3,80,1,5,37,34,42,(55.7450)
2018/6/11,83,139,118,63,174,111,119,107,129,109,6776.8883 ,8.821273328,-0.109936084,0.012247509,0.020510888,0.017412121,0.009296302,0.025675501,0.016379199,0.017559681,0.015788957,0.019035285,0.016084078,0.001407269,0.006497895,0.005910891,0.003876182,0.008225358,0.006596543,0.008966808,0.002965747,0.005286688,0.002864273,1,33,31,22,42,37,54,10,25,9,(787.5200)
2018/6/12,141,215,172,135,234,242,113,256,163,229,6875.6783 ,8.835745584,0.014472257,0.020507068,0.031269642,0.025015714,0.019634426,0.034033006,0.035196527,0.016434742,0.03723269,0.023706752,0.033305805,0.008259559,0.010758754,0.007603593,0.010338124,0.008357505,0.018817329,-0.001124939,0.021443733,0.004671467,0.017221727,58,76,54,72,60,131,-6,149,34,120,98.7900 
2018/6/13,66,159,129,105,98,218,83,275,112,189,6535.0817 ,8.784940123,-0.050805461,0.010099338,0.024330224,0.019739616,0.016067129,0.014995987,0.03335842,0.012700683,0.042080576,0.017138271,0.028920832,-0.010407729,-0.006939418,-0.005276098,-0.003567297,-0.019037019,-0.001838107,-0.003734059,0.004847886,-0.006568481,-0.004384973,-75,-56,-43,-30,-136,-24,-30,19,-51,-40,(340.5967)
2018/6/14,85,114,75,88,96,133,82,74,117,89,6315.7000 ,8.750793876,-0.034146247,0.013458524,0.018050256,0.011875168,0.013933531,0.015200215,0.021058632,0.012983517,0.011716833,0.018525262,0.014091866,0.003359186,-0.006279968,-0.007864447,-0.002133598,0.000204228,-0.012299788,0.000282834,-0.030363743,0.001386992,-0.014828966,19,-45,-54,-17,-2,-85,-1,-201,5,-100,(219.3817)
2018/6/15,91,110,109,74,78,168,96,189,130,132,6647.0133 ,8.80192291,0.051129034,0.013690359,0.016548786,0.016398342,0.01113282,0.011734594,0.025274509,0.014442577,0.028433823,0.019557656,0.019858543,0.000231835,-0.00150147,0.004523174,-0.002800711,-0.003465622,0.004215878,0.001459059,0.01671699,0.001032394,0.005766677,6,-4,34,-14,-18,35,14,115,13,43,331.3133 
2018/6/16,38,83,54,37,59,70,30,68,47,87,6434.0880 ,8.769365385,-0.032557525,0.005906043,0.012900041,0.008392798,0.005750621,0.009169909,0.010879553,0.004662665,0.010568708,0.007304843,0.01352173,-0.007784316,-0.003648745,-0.008005544,-0.005382199,-0.002564685,-0.014394956,-0.009779911,-0.017865114,-0.012252813,-0.006336813,-53,-27,-55,-37,-19,-98,-66,-121,-83,-45,(212.9253)
2018/6/17,71,126,84,58,161,96,60,113,138,123,6509.4267 ,8.781006662,0.011641277,0.010907259,0.019356543,0.012904362,0.008910155,0.024733361,0.014747843,0.009217402,0.01735944,0.021200024,0.018895673,0.005001216,0.006456502,0.004511564,0.003159534,0.015563452,0.00386829,0.004554736,0.006790731,0.013895181,0.005373943,33,43,30,21,102,26,30,45,91,36,75.3387 
2018/6/18,62,89,70,61,68,108,91,87,96,69,6464.4117 ,8.774067284,-0.006939377,0.009590973,0.013767688,0.010828518,0.00943628,0.010519132,0.016706857,0.014077074,0.013458301,0.014850539,0.010673825,-0.001316285,-0.005588856,-0.002075844,0.000526125,-0.014214229,0.001959014,0.004859672,-0.003901138,-0.006349484,-0.008221848,-9,-37,-14,3,-93,12,31,-26,-42,-54,(45.0150)
2018/6/19,78,115,111,72,67,165,128,182,134,157,6713.4880 ,8.811873916,0.037806632,0.011618402,0.017129695,0.016533879,0.010724678,0.009979909,0.024577388,0.019066095,0.027109604,0.019959818,0.023385757,0.002027428,0.003362007,0.005705361,0.001288398,-0.000539223,0.007870531,0.004989021,0.013651303,0.005109279,0.012711932,16,26,41,11,-1,57,37,95,38,88,249.0763 
2018/6/20,87,93,113,44,97,98,84,91,113,90,6737.0000 ,8.815370001,0.003496085,0.01291376,0.013804364,0.016773044,0.006531097,0.0143981,0.014546534,0.012468458,0.013507496,0.016773044,0.013359062,0.001295358,-0.003325331,0.000239165,-0.004193582,0.004418191,-0.010030854,-0.006597637,-0.013602108,-0.003186774,-0.010026695,9,-22,2,-28,30,-67,-44,-91,-21,-67,23.5120 
2018/6/21,58,130,180,107,73,214,105,200,111,158,6714.7183 ,8.812057162,-0.003312839,0.008637741,0.019360455,0.026806783,0.015935143,0.01087164,0.031870287,0.01563729,0.029785315,0.01653085,0.023530399,-0.004276019,0.005556091,0.010033739,0.009404047,-0.00352646,0.017323753,0.003168833,0.016277819,-0.000242195,0.010171337,-29,37,67,63,-24,116,21,109,-2,68,(22.2817)
2018/6/22,39,70,61,82,46,82,47,139,68,67,6733.9017 ,8.814909997,0.002852835,0.00579159,0.010395162,0.009058641,0.01217719,0.006831107,0.01217719,0.006979609,0.020641822,0.010098158,0.009949655,-0.002846151,-0.008965292,-0.017748142,-0.003757953,-0.004040533,-0.019693097,-0.008657681,-0.009143493,-0.006432692,-0.013580744,-19,-60,-119,-25,-27,-132,-58,-61,-43,-91,19.1833 
2018/6/23,54,55,55,22,98,46,77,51,61,56,6332.5733 ,8.753461962,-0.061448035,0.008527339,0.008685253,0.008685253,0.003474101,0.015475541,0.00726403,0.012159354,0.008053598,0.009632735,0.008843166,0.002735749,-0.001709909,-0.000373389,-0.008703089,0.008644435,-0.00491316,0.005179745,-0.012588224,-0.000465423,-0.001106489,15,-15,-6,-60,52,-36,30,-88,-7,-11,(401.3283)
2018/6/24,79,110,75,54,127,100,107,167,94,130,6141.6058 ,8.722841523,-0.030620439,0.012863085,0.017910625,0.01221179,0.008792489,0.020678631,0.016282387,0.017422154,0.027191585,0.015305443,0.021167102,0.004335746,0.009225372,0.003526537,0.005318388,0.00520309,0.009018357,0.0052628,0.019137987,0.005672708,0.012323936,25,55,20,32,29,54,30,116,33,74,(190.9675)
2018/6/25,64,116,105,76,131,96,95,142,94,126,6037.0083 ,8.705663859,-0.017177664,0.010601277,0.019214815,0.017392721,0.012589017,0.02169949,0.015901916,0.015736271,0.023521584,0.015570626,0.020871265,-0.002261808,0.00130419,0.005180931,0.003796528,0.001020859,-0.00038047,-0.001685882,-0.003670001,0.000265183,-0.000295838,-15,6,30,22,4,-4,-12,-25,0,-4,(104.5975)
2018/6/26,50,73,76,56,30,66,41,75,46,82,6211.4475 ,8.73414924,0.02848538,0.008049653,0.011752494,0.012235473,0.009015612,0.004829792,0.010625543,0.006600716,0.01207448,0.007405681,0.013201432,-0.002551624,-0.007462321,-0.005157247,-0.003573405,-0.016869698,-0.005276374,-0.009135555,-0.011447104,-0.008164945,-0.007669833,-14,-43,-29,-20,-101,-30,-54,-67,-48,-44,174.4392 
2018/6/27,36,72,63,47,87,63,41,82,52,57,6218.5950 ,8.735299276,0.001150036,0.005789089,0.011578178,0.010130906,0.007557977,0.013990298,0.010130906,0.006593129,0.013186258,0.008362017,0.009166058,-0.002260564,-0.000174316,-0.002104568,-0.001457635,0.009160506,-0.000494637,-7.5867E-06,0.001111778,0.000956336,-0.004035374,-14,-1,-13,-9,57,-3,0,7,6,-25,7.1475 
2018/6/28,43,66,56,58,121,59,57,102,62,54,6105.2950 ,8.716911706,-0.01838757,0.007043067,0.010810288,0.009172366,0.00949995,0.019818862,0.009663743,0.009336158,0.016706809,0.010155119,0.008844781,0.001253978,-0.00076789,-0.00095854,0.001941973,0.005828564,-0.000467163,0.002743029,0.003520551,0.001793102,-0.000321276,7,-6,-7,11,34,-4,16,20,10,-3,(113.3000)
2018/6/29,49,94,68,56,130,85,43,99,90,71,6107.8962 ,8.717337665,0.000425958,0.008022402,0.015389915,0.01113313,0.00916846,0.021283924,0.013916412,0.007040067,0.016208527,0.014735025,0.011624297,0.000979336,0.004579626,0.001960764,-0.000331491,0.001465062,0.004252669,-0.002296091,-0.000498282,0.004579905,0.002779516,6,28,12,-2,9,26,-14,-3,28,17,2.6012 
2018/6/30,60,84,87,50,66,94,119,120,76,85,5908.7025 ,8.684181543,-0.033156121,0.010154514,0.014216319,0.014724045,0.008462095,0.011169965,0.015908738,0.020139785,0.020309027,0.012862384,0.014385561,0.002132111,-0.001173596,0.003590915,-0.000706365,-0.010113959,0.001992326,0.013099718,0.0041005,-0.001872641,0.002761264,11,-10,19,-6,-64,9,76,21,-14,14,(199.1937)
2018/7/1,18,48,27,45,51,64,47,75,34,64,6381.3908 ,8.761141351,0.076959808,0.002820702,0.007521871,0.004231053,0.007051754,0.007991988,0.010029162,0.007365166,0.011752924,0.005327992,0.010029162,-0.007333812,-0.006694448,-0.010492992,-0.00141034,-0.003177977,-0.005879576,-0.01277462,-0.008556103,-0.007534392,-0.004356399,-42,-36,-60,-5,-15,-30,-72,-45,-42,-21,472.6883 
2018/7/2,46,73,64,38,34,74,80,78,74,54,6374.7542 ,8.760100807,-0.001040544,0.007215965,0.011451422,0.010039603,0.005961014,0.005333539,0.011608291,0.012549504,0.012235766,0.011608291,0.008470915,0.004395263,0.003929551,0.00580855,-0.00109074,-0.002658449,0.001579129,0.005184338,0.000482842,0.006280299,-0.001558247,28,25,37,-7,-17,10,33,3,40,-10,(6.6367)
2018/7/3,43,59,57,53,63,76,86,97,61,62,6466.0692 ,8.774323655,0.014222848,0.006650099,0.009124554,0.008815247,0.008196634,0.009743168,0.011753663,0.013300198,0.015001386,0.009433861,0.009588515,-0.000565866,-0.002326868,-0.001224355,0.002235619,0.004409629,0.000145373,0.000750694,0.00276562,-0.002174429,0.0011176,-3,-14,-7,15,29,2,6,19,-13,8,91.3150 
2018/7/4,66,67,94,50,57,84,49,143,88,119,6613.6858 ,8.796896392,0.022572737,0.009979307,0.010130508,0.014212952,0.007560081,0.008618492,0.012700936,0.007408879,0.021621831,0.013305742,0.017992993,0.003329208,0.001005954,0.005397705,-0.000636553,-0.001124676,0.000947273,-0.005891319,0.006620445,0.003871881,0.008404478,23,8,37,-3,-6,8,-37,46,27,57,147.6167 
2018/7/5,32,54,59,55,45,69,40,61,43,57,6593.2892 ,8.793807618,-0.003088774,0.00485342,0.008190146,0.008948493,0.008341815,0.006825122,0.010465186,0.006066775,0.009251831,0.006521783,0.008645154,-0.005125887,-0.001940363,-0.005264459,0.000781734,-0.001793371,-0.00223575,-0.001342105,-0.01237,-0.00678396,-0.009347839,-34,-13,-35,5,-12,-15,-9,-82,-45,-62,(20.3967)
2018/7/6,56,88,96,78,62,116,55,131,60,112,6603.3767 ,8.795336413,0.001528796,0.00848051,0.013326515,0.014538017,0.011812139,0.009389136,0.01756677,0.008329072,0.019838335,0.00908626,0.016961019,0.00362709,0.005136369,0.005589524,0.003470323,0.002564014,0.007101584,0.002262297,0.010586504,0.002564478,0.008315865,24,34,37,23,17,47,15,70,17,55,10.0875 
2018/7/7,40,58,62,31,69,50,44,88,72,72,6569.4962 ,8.79019242,-0.005143994,0.006088747,0.008828683,0.009437558,0.004718779,0.010503089,0.007610934,0.006697622,0.013395243,0.010959745,0.010959745,-0.002391763,-0.004497832,-0.005100459,-0.00709336,0.001113953,-0.009955836,-0.00163145,-0.006443092,0.001873484,-0.006001275,-16,-30,-34,-47,7,-66,-11,-43,12,-40,(33.8805)
2018/7/8,87,158,127,83,135,171,90,440,108,266,6594.2817 ,8.793958138,0.003765719,0.013193249,0.023960153,0.019259111,0.012586663,0.020472283,0.025931558,0.013648189,0.066724478,0.016377826,0.04033798,0.007104502,0.01513147,0.009821553,0.007867884,0.009969194,0.018320625,0.006950567,0.053329234,0.005418082,0.029378235,47,100,65,52,66,121,46,352,36,194,24.7855 
2018/7/9,87,115,69,117,102,134,153,159,100,108,6753.5592 ,8.817824929,0.023866791,0.012882096,0.017028058,0.010216835,0.017324199,0.015103147,0.01984139,0.022654721,0.023543142,0.014807007,0.015991568,-0.000311153,-0.006932095,-0.009042276,0.004737536,-0.005369135,-0.006090169,0.009006533,-0.043181336,-0.001570819,-0.024346412,0,-43,-58,34,-33,-37,63,-281,-8,-158,159.2775 
2018/7/10,31,68,42,64,59,72,56,102,50,56,6723.8725 ,8.813419532,-0.004405396,0.004610438,0.01011322,0.0062464,0.009518324,0.008774705,0.010708115,0.008328534,0.01516983,0.007436191,0.008328534,-0.008271658,-0.006914839,-0.003970435,-0.007805874,-0.006328442,-0.009133275,-0.014326187,-0.008373312,-0.007370816,-0.007663034,-56,-47,-27,-53,-43,-62,-97,-57,-50,-52,(29.6867)
2018/7/11,41,63,56,37,50,81,37,148,51,79,6510.7917 ,8.781216336,-0.032203197,0.006297237,0.009676243,0.008601105,0.005682873,0.007679558,0.012440883,0.005682873,0.022731491,0.007833149,0.012133701,0.001686799,-0.000436977,0.002354704,-0.003835452,-0.001095148,0.001732768,-0.002645661,0.007561661,0.000396958,0.003805167,10,-5,14,-27,-9,9,-19,46,1,23,(213.0808)
2018/7/12,49,72,96,52,54,84,50,146,114,90,6377.3633 ,8.76051002,-0.020706315,0.007683426,0.011289932,0.015053243,0.00815384,0.008467449,0.013171588,0.007840231,0.022893474,0.017875726,0.014112415,0.001386189,0.00161369,0.006452138,0.002470967,0.000787892,0.000730704,0.002157358,0.000161983,0.010042577,0.001978714,8,9,40,15,4,3,13,-2,63,11,(133.4283)
2018/7/13,40,75,48,66,37,88,73,97,74,85,6233.5950 ,8.737708492,-0.022801528,0.006416843,0.01203158,0.007700212,0.010587791,0.00593558,0.014117054,0.011710738,0.015560844,0.011871159,0.013635791,-0.001266583,0.000741648,-0.007353031,0.002433951,-0.002531869,0.000945467,0.003870508,-0.00733263,-0.006004567,-0.000476624,-9,3,-48,14,-17,4,23,-49,-40,-5,(143.7683)
2018/7/14,60,60,58,39,37,64,53,90,47,74,6244.3575 ,8.739433535,0.001725043,0.009608675,0.009608675,0.009288386,0.006245639,0.005925349,0.010249253,0.008487663,0.014413012,0.007526795,0.011850699,0.003191832,-0.002422906,0.001588174,-0.004342152,-1.02303E-05,-0.003867801,-0.003223076,-0.001147832,-0.004344364,-0.001785092,20,-15,10,-27,0,-24,-20,-7,-27,-11,10.7625 
2018/7/15,37,40,25,18,27,36,34,53,25,25,6241.0000 ,8.738895705,-0.00053783,0.005928537,0.006409229,0.004005768,0.002884153,0.00432623,0.005768306,0.005447845,0.008492229,0.004005768,0.004005768,-0.003680138,-0.003199445,-0.005282617,-0.003361485,-0.00159912,-0.004480947,-0.003039818,-0.005920783,-0.003521027,-0.007844931,-23,-20,-33,-21,-10,-28,-19,-37,-22,-49,(3.3575)
2018/7/16,57,101,58,47,47,116,98,97,71,59,6316.8817 ,8.750980958,0.012085253,0.00902344,0.015988902,0.009181746,0.00744038,0.00744038,0.018363491,0.015513984,0.015355678,0.011239723,0.009340051,0.003094902,0.009579672,0.005175977,0.004556227,0.00311415,0.012595185,0.010066139,0.006863449,0.007233955,0.005334283,20,61,33,29,20,80,64,44,46,34,75.8817 
2018/7/17,61,80,86,61,44,98,47,134,58,90,6514.3908 ,8.781768983,0.030788025,0.009363884,0.012280504,0.013201541,0.009363884,0.006754277,0.015043617,0.007214796,0.020569844,0.008903365,0.013815567,0.000340444,-0.003708398,0.004019796,0.001923504,-0.000686103,-0.003319874,-0.008299188,0.005214166,-0.002336358,0.004475515,4,-21,28,14,-3,-18,-51,37,-13,31,197.5092 
2018/7/18,63,94,59,76,71,85,158,167,60,78,6869.9108 ,8.834906406,0.053137423,0.009170425,0.013682856,0.008588176,0.011062735,0.010334923,0.012372795,0.022998843,0.024308904,0.008733738,0.011353859,-0.000193459,0.001402352,-0.004613366,0.001698851,0.003580646,-0.002670822,0.015784047,0.00373906,-0.000169627,-0.002461707,2,14,-27,15,27,-13,111,33,2,-12,355.5200 
2018/7/19,66,68,78,50,39,77,48,74,88,58,7398.6617 ,8.909054407,0.074148001,0.008920532,0.009190851,0.010542447,0.006757979,0.005271224,0.010407288,0.00648766,0.010001809,0.011894043,0.007839256,-0.000249892,-0.004492004,0.001954272,-0.004304756,-0.005063699,-0.001965508,-0.016511183,-0.014307095,0.003160305,-0.003514604,3,-26,19,-26,-32,-8,-110,-93,28,-20,528.7508 
2018/7/20,76,116,71,87,215,90,75,168,67,107,7396.4017 ,8.9087489,-0.000305507,0.010275267,0.015683302,0.009599262,0.011762476,0.029068189,0.012168079,0.010140066,0.022713748,0.009058459,0.014466494,0.001354734,0.00649245,-0.000943185,0.005004497,0.023796965,0.001760791,0.003652406,0.012711939,-0.002835584,0.006627238,10,48,-7,37,176,13,27,94,-21,49,(2.2600)
2018/7/21,59,68,88,51,36,77,49,87,53,71,7428.0450 ,8.913017981,0.004269081,0.007942871,0.009154495,0.011846993,0.006865871,0.004846497,0.010366119,0.006596621,0.011712368,0.007135121,0.00955837,-0.002332396,-0.006528807,0.002247731,-0.004896605,-0.024221691,-0.00180196,-0.003543445,-0.011001379,-0.001923338,-0.004908124,-17,-48,17,-36,-179,-13,-26,-81,-14,-36,31.6433 
2018/7/22,74,133,75,70,106,118,63,120,135,136,7352.4954 ,8.902795043,-0.010222938,0.01006461,0.018089097,0.010200618,0.009520577,0.014416874,0.016048973,0.008568519,0.01632099,0.018361113,0.018497121,0.00212174,0.008934602,-0.001646375,0.002654706,0.009570377,0.005682854,0.001971898,0.004608621,0.011225992,0.008938752,15,65,-13,19,70,41,14,33,82,65,(75.5496)
2018/7/23,51,53,47,37,46,53,43,52,29,43,7451.2892 ,8.916142339,0.013347296,0.006844453,0.007112863,0.006307633,0.004965584,0.006173428,0.007112863,0.005770813,0.006978658,0.003891944,0.005770813,-0.003220157,-0.010976234,-0.003892985,-0.004554994,-0.008243446,-0.00893611,-0.002797706,-0.009342331,-0.014469169,-0.012726308,-23,-80,-28,-33,-60,-65,-20,-68,-106,-93,98.7938 
