"Date","Topic1","Topic2","Topic3","Topic4","Topic5","Topic6","Topic7","Topic8","Topic9","Topic10","Topic11","Topic12","Topic13","Topic14","Topic15","Topic16","Topic17","Topic18","Topic19","Topic20","Topic21","Topic22","Topic23","Topic24","Topic25","Topic26","Topic27","Topic28","Topic29","Topic30","Topic31","Topic32","Topic33","Topic34","Topic35","Topic36","Topic37","Topic38","Topic39","Topic40","Topic41","Topic42","Topic43","Topic44","Topic45","Topic46","Topic47","Topic48","Topic49","Topic50","Topic51","Topic52","Topic53","Topic54","Topic55","Topic56","Topic57","Topic58","Topic59","Topic60","Topic61","Topic62","Topic63","Topic64","Topic65","Topic66","Topic67","Topic68","Topic69","Topic70","Topic71","Topic72","Topic73","Topic74","Topic75","Topic76","Topic77","Topic78","Topic79","Topic80","Topic81","Topic82","Topic83","Topic84","Topic85","Topic86","Topic87","Topic88","Topic89","Topic90","Topic91","Topic92","Topic93","Topic94","Topic95","Topic96","Topic97","Topic98","Topic99","Topic100"
2018-07-27,14,3,1,5,3,5,18,2,3,4,1,1,33,2,0,6,11,0,5,1,3,7,0,7,4,3,2,2,9,4,10,1,4,0,3,25,3,1,3,5,4,2,7,1,3,5,24,2,4,3,3,0,3,3,2,7,3,8,1,4,14,1,5,1,9,18,2,3,2,2,3,0,4,2,18,2,3,13,3,14,3,16,1,3,20,5,22,1,5,2,3,1,0,4,12,8,2,3,14,10
2018-07-28,2,2,3,2,4,3,23,71,3,3,3,3,59,3,1,16,16,4,4,9,1,3,15,5,3,1,4,8,36,3,6,12,8,7,7,57,7,3,6,6,47,4,5,2,5,4,45,2,3,4,0,2,2,6,3,2,3,13,4,4,15,2,3,4,7,26,1,4,5,5,5,5,7,3,13,5,14,21,6,46,4,10,3,5,33,13,29,3,4,3,3,7,3,9,33,16,7,3,46,21
2018-07-29,5,2,3,3,1,1,8,5,1,5,2,0,20,1,0,12,5,2,0,1,3,2,1,2,2,1,7,0,20,0,3,2,1,5,0,21,1,1,1,2,3,5,6,4,6,1,16,1,0,1,13,2,4,3,4,1,3,6,3,3,7,2,3,2,7,21,1,0,4,4,1,3,0,1,10,1,1,12,3,17,4,6,1,3,11,5,14,3,0,2,2,3,1,1,22,4,1,3,13,9
2018-07-30,5,1,6,5,1,3,15,9,4,0,6,3,23,0,1,11,8,7,2,0,1,3,6,6,1,3,3,2,25,5,4,2,2,3,2,33,1,4,4,3,19,2,3,0,3,1,6,3,2,0,18,1,1,4,4,3,2,9,1,4,3,4,0,3,11,18,1,3,3,10,4,4,0,2,13,3,4,8,1,3,3,12,2,3,14,6,20,8,1,0,4,3,3,2,19,2,3,3,19,14
2018-07-31,12,3,3,6,4,2,24,4,4,4,4,2,49,3,1,17,21,7,3,6,5,7,3,9,2,0,7,6,38,6,4,3,6,3,4,49,3,6,9,8,34,4,3,7,1,4,58,17,7,7,28,5,1,16,2,7,6,21,0,5,17,1,9,9,37,21,4,3,5,8,9,8,6,5,14,3,2,27,11,69,4,23,8,5,16,8,28,1,2,3,2,3,5,15,36,3,3,5,67,31
2018-08-01,12,2,3,0,0,8,14,5,2,5,3,9,37,4,1,11,5,4,1,4,2,2,2,0,4,3,1,6,27,1,3,2,0,1,4,33,5,0,6,3,11,3,4,6,3,6,43,2,7,7,9,2,0,2,4,1,3,9,3,2,20,3,2,4,15,12,4,7,8,5,7,5,1,0,21,1,3,10,2,29,4,20,4,2,10,10,25,8,4,2,6,2,4,7,13,5,2,1,29,11
2018-08-02,17,2,2,1,1,0,18,1,4,6,3,5,32,2,1,13,16,5,0,4,2,4,2,1,2,0,1,4,13,2,8,2,4,1,9,34,1,2,6,0,16,3,5,3,2,2,17,1,5,5,9,3,3,3,1,2,2,10,2,3,13,7,0,4,27,10,4,3,0,1,0,3,3,3,15,10,5,18,8,11,6,14,1,5,11,14,26,6,2,2,3,2,3,8,30,3,4,8,31,12
2018-08-03,15,5,4,3,2,3,19,3,7,5,5,1,43,4,2,24,7,4,2,5,4,3,4,2,3,5,1,5,17,0,1,4,5,5,6,40,6,2,4,5,47,5,2,7,4,4,27,7,5,3,9,8,2,6,7,3,6,16,8,6,13,6,8,5,23,25,1,5,1,8,6,3,6,2,9,5,3,18,10,12,2,16,2,5,14,7,30,6,0,3,2,1,6,7,28,4,7,1,23,17
2018-08-04,15,5,5,9,11,3,17,3,6,2,3,4,36,4,2,12,6,4,1,1,1,4,3,3,3,1,4,9,13,1,3,4,3,4,7,27,4,1,0,2,29,7,3,3,6,4,16,4,3,4,4,4,2,2,5,0,1,11,2,5,14,2,4,5,13,17,3,3,1,1,2,5,6,4,14,4,0,14,2,11,3,14,2,3,15,5,40,0,3,1,3,2,4,5,19,4,5,4,20,10
2018-08-05,22,0,0,0,2,0,6,2,3,1,3,2,11,2,1,6,1,8,4,2,2,3,2,3,4,2,2,7,12,2,4,3,2,2,4,17,0,2,2,2,3,4,2,5,3,2,11,4,2,1,0,4,1,4,1,0,2,10,1,2,13,1,3,3,10,15,1,4,2,4,6,0,5,1,12,3,3,7,3,10,1,14,4,4,8,4,27,3,3,0,6,2,3,2,11,5,3,0,18,8
2018-08-06,18,3,4,1,4,2,18,14,2,2,2,7,27,3,0,16,7,5,2,3,2,2,1,1,3,3,3,2,20,1,4,5,1,0,2,21,1,3,4,3,27,0,4,2,2,4,18,0,2,0,4,3,3,3,2,3,2,9,4,3,12,6,2,1,15,14,3,5,4,4,6,1,5,1,23,0,3,12,1,7,8,10,3,3,7,4,11,1,6,5,3,5,0,8,17,6,5,1,26,15
2018-08-07,23,3,3,1,2,4,20,72,2,3,3,6,74,8,1,19,15,7,4,2,2,6,4,0,8,8,2,7,21,1,5,19,3,5,4,52,0,6,4,5,25,1,6,6,5,2,38,4,4,2,18,0,3,1,7,6,6,18,4,4,13,2,3,1,24,30,2,7,4,4,6,5,0,3,15,8,3,17,11,13,0,15,8,0,36,10,20,4,1,7,1,8,1,5,26,6,5,5,25,17
2018-08-08,11,2,5,7,4,3,25,3,6,5,5,7,61,6,2,22,22,7,5,9,7,5,3,9,6,7,3,4,27,4,5,9,3,9,4,38,8,2,4,8,39,3,5,7,7,3,39,4,8,4,10,2,0,2,3,2,2,11,6,5,34,3,6,7,26,19,7,5,1,7,8,6,5,4,30,3,12,21,8,20,6,14,7,4,23,11,42,4,9,12,5,8,3,8,41,10,3,1,23,12
2018-08-09,5,7,0,6,6,1,20,0,4,1,0,3,28,2,0,16,9,5,1,13,4,3,4,2,5,3,1,4,22,2,6,5,5,3,1,31,4,2,4,1,10,3,1,5,2,5,13,1,4,0,14,3,2,2,2,2,2,18,2,1,9,2,1,1,12,17,2,3,2,3,9,3,1,3,17,0,5,10,6,15,1,10,2,5,12,8,17,2,1,1,4,1,1,10,15,1,0,3,26,14
2018-08-10,19,7,16,23,8,5,85,9,14,19,12,18,114,8,8,31,18,11,10,12,9,11,7,11,12,4,32,17,85,14,16,11,13,33,12,103,7,8,13,9,47,11,12,12,5,15,54,13,15,6,107,1,7,12,12,2,16,54,5,8,50,10,10,20,123,56,6,17,16,9,12,6,12,14,31,10,11,33,14,25,6,16,12,6,37,21,99,12,8,12,16,13,8,33,64,18,31,10,105,26
2018-08-11,19,6,3,12,2,5,45,4,14,11,4,4,72,7,2,12,5,4,2,6,7,6,9,8,2,2,11,5,41,3,5,9,4,10,4,48,2,4,2,7,18,6,8,3,2,7,25,10,11,5,36,5,5,8,7,3,6,24,4,4,17,8,6,6,49,28,3,9,1,10,8,11,4,8,11,3,3,21,5,16,2,15,4,8,18,8,40,2,3,2,6,2,7,16,36,3,12,2,55,25
2018-08-12,6,2,4,6,0,3,32,6,9,5,4,1,80,4,2,25,7,5,6,6,7,1,4,9,10,3,1,16,40,4,6,4,3,4,5,55,5,3,7,5,14,6,8,4,2,24,58,9,11,1,135,8,4,3,4,3,3,25,7,5,25,2,5,4,55,26,5,38,3,3,9,6,9,2,22,9,9,10,8,24,3,8,4,3,36,21,74,6,4,3,14,1,4,17,56,4,3,5,57,17
2018-08-13,26,10,4,14,5,15,61,8,21,10,7,7,96,11,5,26,8,13,14,12,6,7,11,7,4,5,10,13,85,3,12,8,9,10,9,86,5,10,4,10,29,13,10,6,13,22,40,19,9,8,21,8,6,14,8,7,13,45,8,8,33,7,17,13,68,37,5,18,14,7,17,11,6,15,41,11,13,44,16,34,2,25,11,7,36,15,78,8,10,9,4,13,4,22,60,12,11,13,76,25
2018-08-14,12,6,3,1,3,6,15,3,7,2,5,9,60,6,5,23,6,5,4,7,1,5,9,5,6,6,7,8,27,7,4,4,5,10,4,50,4,1,6,6,36,4,6,7,6,7,34,4,4,2,5,5,7,1,0,4,3,15,9,3,11,6,5,5,15,20,1,11,5,5,5,4,4,5,17,7,2,19,11,23,1,15,2,5,24,18,34,10,3,3,6,5,6,12,31,5,5,4,35,16
2018-08-15,12,7,4,7,2,6,14,40,10,3,2,2,86,7,4,15,15,9,4,5,10,9,5,7,12,4,16,3,34,5,13,5,6,2,5,60,2,6,11,8,38,11,10,6,3,8,34,3,7,5,18,3,1,5,1,2,8,15,4,3,19,5,6,5,34,31,7,4,5,5,10,11,5,8,15,3,4,23,19,17,5,24,2,6,36,11,34,6,5,6,4,2,5,10,22,7,2,4,31,16
2018-08-16,25,5,5,3,0,7,17,26,8,9,4,2,78,9,6,20,12,3,8,9,4,5,7,8,7,4,7,6,34,14,10,5,7,8,8,71,7,5,9,8,19,4,5,6,8,10,45,5,4,9,19,4,3,10,3,3,6,22,3,12,35,3,5,3,16,43,6,11,3,1,8,4,8,4,59,3,3,21,8,25,5,15,1,3,38,10,25,4,11,12,7,7,4,12,55,12,7,4,34,21
2018-08-17,27,4,4,11,1,1,29,18,5,11,8,4,69,4,3,24,13,2,3,10,2,9,10,9,7,5,8,6,32,7,6,4,4,15,6,57,4,9,7,6,31,5,7,5,6,3,33,5,11,3,41,4,8,7,5,3,7,21,7,5,22,3,3,9,38,28,4,3,11,6,13,8,13,3,14,3,4,7,5,27,6,17,7,4,28,23,31,5,5,4,4,8,11,10,22,8,13,3,50,5
2018-08-18,12,6,2,7,1,6,27,4,11,6,6,6,48,4,3,16,14,7,1,5,3,7,16,2,4,2,5,2,21,3,4,9,3,10,5,34,5,2,3,10,26,5,4,4,4,2,29,4,4,5,3,3,5,3,2,1,7,19,5,7,14,1,3,6,37,23,5,4,3,6,4,15,6,4,14,4,3,21,4,23,8,22,5,4,25,6,67,5,4,2,6,3,7,11,33,2,4,3,32,15
2018-08-19,14,4,4,7,9,3,33,12,2,9,6,6,45,5,2,22,26,7,7,5,6,2,2,6,3,1,1,4,20,6,3,9,4,3,3,38,2,0,5,5,29,2,2,4,4,5,15,6,2,5,5,4,3,2,4,5,5,15,3,10,19,3,6,6,39,14,2,4,7,7,9,6,4,6,24,10,5,18,11,12,0,23,2,1,24,9,41,6,3,5,6,2,1,11,32,6,9,5,34,30
2018-08-20,11,11,13,1,7,6,29,74,12,5,0,2,54,8,3,23,21,5,6,7,4,3,6,4,9,2,4,6,36,9,3,8,6,7,7,63,7,4,3,1,15,2,2,7,3,5,39,3,5,11,7,4,0,9,3,5,4,17,17,2,19,9,4,10,42,32,4,11,4,9,3,9,3,2,20,2,3,41,18,17,7,21,7,6,41,11,30,7,3,6,10,3,2,11,39,2,6,5,37,31
2018-08-21,11,1,3,6,2,3,18,4,3,1,4,4,41,4,3,17,9,7,5,7,2,5,0,7,2,4,4,7,25,4,5,4,4,4,4,38,5,5,2,6,22,6,6,7,4,5,24,5,7,8,4,3,5,1,3,1,5,19,4,4,17,4,3,8,21,22,5,10,2,6,3,5,5,5,13,1,2,7,9,8,6,16,3,6,24,9,29,7,3,5,8,1,3,7,33,1,3,3,39,20
2018-08-22,21,4,3,5,6,6,19,27,10,7,1,4,54,5,5,20,14,3,2,7,6,4,4,4,2,4,6,4,17,7,11,10,7,4,10,39,2,5,5,3,22,6,7,10,4,8,16,8,7,4,2,2,2,5,2,6,4,17,5,5,18,3,15,11,20,23,3,9,6,11,2,10,10,5,22,3,6,16,7,9,6,28,3,8,25,8,30,7,4,6,8,3,2,8,36,5,7,2,28,19
2018-08-23,23,7,7,10,5,8,37,72,9,10,2,6,62,7,7,12,14,7,5,10,15,6,4,6,6,8,6,10,51,6,18,3,6,5,8,53,8,9,2,4,32,7,7,4,6,5,33,9,5,7,3,1,5,6,5,6,5,19,7,7,15,12,5,16,73,44,7,6,7,13,7,8,6,4,24,9,4,23,14,21,7,21,9,6,40,15,68,8,8,11,7,2,5,18,29,12,13,4,53,22
2018-08-24,16,7,5,8,2,6,23,5,4,5,4,3,37,1,4,14,20,3,4,4,5,2,6,6,8,1,6,3,29,7,9,6,4,0,7,41,4,6,5,5,28,3,3,7,5,10,17,6,3,8,14,2,3,8,4,3,5,13,6,8,15,2,2,8,26,16,3,10,6,3,4,4,4,5,11,5,2,18,5,14,3,25,3,3,18,5,41,6,3,6,6,4,1,7,30,5,4,3,34,19
2018-08-25,6,6,6,4,9,4,55,15,14,5,4,6,67,7,6,15,7,3,3,10,2,3,3,6,6,6,8,5,69,7,7,8,9,2,5,47,4,2,6,10,15,5,8,5,6,18,26,11,9,4,12,1,5,4,3,7,12,38,8,8,22,3,5,8,48,34,10,17,8,11,3,6,1,11,16,3,8,14,11,15,4,17,2,4,32,12,85,8,3,3,8,6,9,6,46,9,9,6,66,18
2018-08-26,13,4,2,7,3,7,30,20,5,5,1,3,47,0,6,25,11,5,2,9,3,6,10,5,2,5,3,7,36,3,9,6,9,3,9,51,4,4,7,6,30,3,8,6,6,8,25,5,4,3,16,3,4,2,6,1,6,30,4,7,23,3,3,2,30,27,3,9,6,5,3,7,4,2,9,7,2,19,8,17,3,18,3,3,30,10,37,10,4,7,4,4,5,5,34,9,4,6,48,23
2018-08-27,19,1,7,5,9,12,14,10,7,5,3,6,71,4,5,17,11,8,6,7,5,4,4,8,11,1,7,10,43,4,3,8,6,9,8,64,3,5,6,6,22,1,1,3,4,5,29,5,4,11,6,4,4,8,3,3,4,19,4,2,42,6,5,9,29,25,5,3,7,4,5,5,5,3,36,9,6,28,8,24,2,14,4,3,11,11,42,3,4,7,8,13,9,8,39,7,6,4,65,15
2018-08-28,27,6,4,6,6,10,40,6,13,4,5,10,72,7,2,18,24,2,7,5,5,5,10,6,6,5,5,10,44,4,8,6,5,4,4,58,6,5,6,7,39,3,8,15,11,9,25,10,4,7,6,8,5,9,4,2,4,15,4,5,27,1,8,9,38,23,6,12,7,10,6,4,11,6,40,9,7,20,6,18,1,22,6,2,23,11,64,7,13,8,8,2,4,17,38,11,7,8,40,17
2018-08-29,17,5,2,10,4,12,23,5,2,5,5,3,36,5,2,13,15,7,2,4,4,3,7,6,4,5,5,6,28,5,5,1,7,7,8,49,12,5,5,5,31,4,6,7,3,3,19,5,5,7,9,8,9,8,5,11,5,21,5,3,23,6,4,8,32,17,4,10,7,4,7,3,6,5,16,6,5,12,6,13,0,16,7,6,26,8,33,7,3,3,7,3,10,9,37,11,6,7,44,19
2018-08-30,15,2,5,11,10,7,30,21,18,15,4,6,74,11,6,24,12,7,5,6,6,3,3,7,4,6,10,10,48,3,4,8,11,6,6,67,4,12,7,6,22,9,12,3,8,4,47,9,11,7,12,1,6,3,7,5,5,21,4,2,36,2,4,7,47,34,2,7,5,3,5,19,5,9,39,3,6,25,9,45,5,17,8,6,33,14,63,5,2,7,9,5,8,20,49,7,9,6,75,24
2018-08-31,20,9,4,13,10,17,57,43,16,5,8,9,92,14,10,35,20,16,8,8,7,13,11,16,19,9,9,3,58,4,8,20,11,3,12,88,5,13,6,11,32,2,17,7,9,9,36,6,13,7,16,9,9,6,6,12,12,34,2,14,33,5,14,5,116,51,9,11,13,10,17,17,7,8,49,8,4,38,6,27,10,25,15,11,29,11,101,10,7,11,11,5,9,18,70,17,5,4,93,38
2018-09-01,29,5,6,6,4,4,27,28,4,4,7,6,72,9,3,28,5,9,5,9,9,5,6,4,8,4,4,4,33,2,2,7,5,3,5,65,4,5,2,4,17,5,5,8,7,10,15,6,9,6,6,3,4,4,9,4,9,22,4,3,21,6,1,9,23,16,4,5,6,6,10,7,1,4,22,9,7,25,11,16,5,11,7,11,31,7,24,6,3,3,4,4,1,16,34,4,13,10,48,22
2018-09-02,13,14,3,8,5,2,38,72,6,4,1,7,56,4,3,14,11,10,1,8,4,11,8,3,5,7,9,4,28,3,7,5,12,8,12,59,6,5,5,4,16,4,5,10,1,2,30,7,4,4,4,6,2,12,4,4,6,15,4,6,18,0,6,5,28,23,2,3,5,3,7,8,6,4,14,7,4,10,14,18,10,16,3,14,31,9,42,6,3,6,7,8,4,9,30,14,6,6,51,25
2018-09-03,33,12,8,25,14,14,97,8,23,5,9,7,211,11,10,31,12,22,6,19,13,12,10,15,26,9,5,19,79,47,17,13,34,9,16,143,9,7,10,23,24,18,24,5,14,12,67,18,22,11,9,2,6,15,7,18,16,61,14,13,57,14,5,21,95,61,10,17,14,8,22,15,16,7,41,17,13,45,9,43,11,13,15,12,72,16,365,12,26,16,16,9,12,24,97,18,15,7,181,43
2018-09-04,23,4,5,10,10,10,45,11,14,9,2,6,77,4,4,22,18,7,11,6,4,6,5,5,4,3,1,9,43,45,14,4,24,10,8,67,3,11,3,5,27,8,6,12,10,6,29,10,7,6,5,12,4,2,2,3,8,21,7,5,35,2,7,6,33,23,7,8,4,6,12,8,7,8,22,5,6,26,8,23,2,27,6,12,23,6,194,4,4,4,7,3,4,9,50,14,12,7,36,33
2018-09-05,22,6,9,9,10,7,46,36,18,4,12,10,105,7,10,30,30,11,8,7,6,12,12,12,13,3,5,8,64,10,17,14,14,10,7,84,7,7,10,7,31,9,10,19,10,7,39,8,8,9,13,5,9,7,8,8,16,31,7,10,22,7,14,8,49,39,15,17,12,9,12,7,9,3,30,10,10,50,13,14,4,20,8,7,46,15,80,8,3,3,4,9,12,19,62,10,11,4,69,30
2018-09-06,35,9,4,8,12,4,39,50,13,27,2,7,102,6,11,22,9,13,6,13,11,10,5,9,10,4,3,9,33,6,3,10,10,9,12,76,7,11,7,5,39,11,7,16,10,14,20,18,13,11,22,2,10,5,10,9,5,52,12,9,36,6,10,4,35,35,9,10,6,7,8,9,8,8,13,6,6,30,20,13,9,17,5,7,39,18,50,8,3,8,7,8,10,12,59,12,3,5,69,26
2018-09-07,19,2,5,7,13,6,32,41,9,9,4,13,86,6,7,13,12,7,7,15,5,6,5,5,9,1,7,6,48,6,5,3,6,6,6,54,3,6,6,12,30,8,10,7,6,8,23,12,8,1,4,9,1,11,2,7,6,44,5,11,24,5,7,11,40,45,5,7,7,2,9,14,5,6,20,3,5,31,13,14,3,15,2,8,47,10,34,10,12,7,4,8,4,18,55,9,4,6,60,29
2018-09-08,9,10,4,5,6,6,66,25,28,3,7,10,49,6,5,22,21,12,5,8,7,5,10,6,31,4,7,8,39,8,10,5,13,2,5,64,3,11,4,9,21,7,7,14,5,6,27,9,13,4,3,7,6,8,7,4,4,32,6,4,49,6,9,10,110,43,5,14,11,10,5,5,54,2,14,6,7,15,2,13,0,14,2,3,30,9,130,3,8,7,29,5,6,13,44,6,4,8,49,16
2018-09-09,45,12,10,7,15,9,83,4,25,9,10,11,157,17,4,53,10,12,14,12,9,13,9,9,24,6,10,15,65,8,10,10,34,20,12,114,11,19,14,18,23,12,17,8,11,10,75,10,3,12,12,15,8,10,4,5,4,39,7,16,36,6,32,21,108,45,10,13,13,7,15,11,13,10,18,8,13,38,10,93,4,19,9,12,46,19,170,13,8,10,28,12,7,22,72,16,8,6,161,28
2018-09-10,19,4,2,4,2,3,52,2,8,7,11,4,69,4,2,25,12,6,7,16,9,5,7,5,7,2,2,7,49,10,6,10,13,6,8,50,6,13,3,5,29,5,4,4,5,5,37,5,3,3,5,5,4,1,2,6,4,15,4,4,20,4,6,7,47,25,5,5,2,4,7,9,4,6,14,2,9,20,3,27,1,18,5,7,26,10,49,2,4,4,5,6,6,16,32,10,1,5,47,23
2018-09-11,11,6,11,8,8,10,40,45,14,7,5,9,66,11,2,35,25,5,6,8,8,14,13,4,7,1,4,11,40,5,9,11,19,6,9,93,11,9,1,9,32,7,5,14,7,4,30,7,9,4,24,9,8,6,5,8,2,46,7,8,31,5,7,10,53,34,14,16,4,8,14,10,9,4,33,5,6,35,18,18,5,20,10,9,50,15,46,14,8,10,7,6,5,23,41,16,9,5,81,39
2018-09-12,35,6,15,13,4,6,63,2,23,5,6,7,105,12,8,34,19,4,2,10,4,6,7,7,15,10,15,10,73,10,9,7,16,10,7,117,16,10,9,11,23,9,11,16,10,8,58,11,15,10,20,18,7,8,12,7,14,41,7,9,37,13,21,16,74,36,13,10,14,13,14,20,11,13,31,6,7,36,16,43,5,30,4,3,50,25,60,16,8,25,4,4,2,28,75,15,12,7,96,33
2018-09-13,9,4,1,4,2,4,19,2,5,7,2,0,37,3,3,20,18,4,1,11,1,7,3,1,7,3,3,3,24,0,6,1,4,4,3,33,0,2,3,5,21,5,4,6,3,8,14,2,4,10,7,3,1,7,6,4,4,14,5,6,16,4,0,7,26,20,2,9,5,5,11,3,1,6,14,3,4,25,13,17,0,15,4,6,21,2,37,3,2,2,4,3,3,5,17,8,4,7,39,8
2018-09-14,39,4,1,5,4,6,12,78,10,2,2,3,49,2,5,12,9,8,4,6,10,3,8,3,6,3,6,5,20,3,4,6,4,3,5,50,6,3,7,12,18,2,4,6,0,6,25,2,5,4,18,1,4,6,3,4,4,11,9,6,11,3,4,3,23,37,9,8,6,3,5,3,2,4,12,1,5,32,11,17,4,14,8,5,34,5,26,5,4,4,2,1,5,12,22,11,4,2,22,18
2018-09-15,23,6,7,5,9,6,48,11,13,5,12,6,92,13,2,24,20,13,4,14,7,6,7,2,10,4,4,8,53,5,11,12,12,7,5,81,5,8,13,11,23,11,10,11,7,4,36,11,20,8,15,4,1,10,3,3,6,20,12,13,25,8,8,11,63,52,4,4,6,10,9,19,18,7,17,7,4,28,10,26,6,20,14,8,36,16,74,22,6,7,5,2,8,24,44,14,10,4,79,26
2018-09-16,10,6,6,6,4,7,33,5,8,7,9,3,49,6,2,10,14,11,4,6,18,5,2,6,9,0,7,6,47,4,6,5,15,4,13,59,1,6,8,9,21,5,11,9,5,3,25,8,11,3,7,4,3,6,7,18,7,25,4,5,29,3,13,7,44,36,2,5,5,3,13,10,11,6,16,6,1,19,16,31,3,21,8,5,19,31,50,3,3,6,3,5,7,15,42,9,10,3,64,12
2018-09-17,13,3,8,5,3,3,17,5,17,6,2,5,68,5,6,12,17,9,5,6,6,7,4,6,10,8,11,0,27,2,10,8,10,6,4,49,1,8,14,3,15,11,8,7,5,6,52,10,10,7,7,1,0,6,8,1,4,13,3,0,20,2,4,2,32,28,5,7,8,7,14,4,10,3,14,4,2,18,8,63,6,27,6,8,29,10,35,8,10,7,10,4,5,20,27,5,13,8,35,24
2018-09-18,17,2,3,6,5,14,76,31,10,14,14,1,112,8,4,33,22,11,5,8,6,12,5,8,12,5,13,9,81,9,6,10,15,12,6,105,4,17,11,18,44,18,4,6,8,5,47,13,11,10,12,6,9,9,12,3,13,46,8,7,31,3,7,8,107,39,7,9,11,12,33,11,6,4,29,10,7,36,19,33,11,16,20,11,64,13,146,7,11,10,16,11,7,22,52,6,9,5,128,28
2018-09-19,19,5,5,9,7,10,39,2,14,8,2,4,73,2,6,30,63,11,10,9,5,11,2,9,10,5,5,10,64,8,8,12,6,6,6,81,8,8,6,4,33,6,7,9,15,2,42,9,14,5,2,7,6,9,7,7,10,32,5,6,26,12,11,7,36,20,5,10,5,9,7,11,3,16,21,5,24,29,11,22,4,12,10,5,23,19,31,7,10,8,9,4,10,13,45,7,8,4,64,40
2018-09-20,19,7,2,2,5,3,15,1,1,6,6,2,48,10,2,16,11,2,7,2,3,5,4,5,3,5,6,8,20,7,5,3,5,3,3,39,6,2,3,4,28,4,4,4,3,5,22,7,5,1,10,1,2,4,2,3,3,10,5,2,26,5,5,4,14,17,3,5,6,2,4,7,3,1,12,1,1,22,8,15,1,11,2,2,23,8,21,8,3,4,3,1,2,16,30,3,1,5,27,19
2018-09-21,29,6,3,10,9,11,47,3,19,8,5,4,70,9,3,21,13,7,7,3,3,15,3,16,11,6,6,4,30,5,7,8,7,5,4,75,6,5,2,10,34,7,9,11,14,5,52,12,13,6,14,4,7,6,4,6,13,25,13,9,32,3,5,11,33,22,8,7,9,5,17,7,2,5,17,7,6,39,13,55,2,21,6,11,28,13,26,5,6,8,7,6,8,18,42,8,6,6,65,18
2018-09-22,13,3,6,4,8,3,17,1,5,5,2,1,36,1,2,6,6,4,0,4,4,1,4,4,6,8,2,1,21,1,4,5,10,5,4,43,4,5,4,3,12,6,4,7,10,7,27,3,3,1,9,2,1,0,3,5,1,17,1,5,19,2,2,3,23,20,4,2,3,4,6,3,3,5,23,1,2,9,6,12,9,20,7,6,20,9,32,9,2,0,5,4,3,7,24,3,4,6,43,10
2018-09-23,25,2,5,5,0,2,13,1,4,5,3,5,24,3,0,19,4,6,3,3,0,3,1,6,6,4,2,3,16,2,6,5,4,3,7,25,5,3,2,3,41,3,3,5,3,1,9,6,0,4,7,1,1,1,3,3,3,6,0,3,14,0,3,4,7,16,2,1,1,8,2,4,1,1,14,1,8,19,2,9,7,9,4,5,6,4,29,0,1,2,5,0,1,5,10,3,4,6,15,11
2018-09-24,6,4,2,5,4,2,13,2,2,3,3,1,23,2,2,16,4,2,4,1,4,5,0,4,2,0,2,0,10,0,3,1,4,1,2,28,3,0,0,3,18,4,0,5,0,5,9,4,6,1,3,1,2,1,4,0,4,7,2,4,17,0,4,2,20,6,1,2,7,2,3,3,1,0,7,1,1,14,3,8,2,8,6,4,8,1,12,3,2,4,1,1,0,6,14,3,0,1,22,12
2018-09-25,8,6,8,5,3,9,23,2,9,5,5,10,59,5,9,13,20,4,5,4,6,8,4,10,10,1,6,7,40,10,9,6,13,4,9,64,7,2,10,2,47,7,8,5,12,6,68,4,8,6,7,1,1,6,3,5,4,25,5,3,23,6,4,5,46,34,9,2,14,7,2,7,4,1,14,10,4,31,8,45,2,16,1,5,39,10,82,9,5,7,4,8,6,24,45,5,6,3,90,17
2018-09-26,24,5,6,17,4,7,68,8,22,9,3,7,106,5,2,35,27,8,7,12,6,5,4,15,8,8,9,13,58,5,12,5,14,13,9,78,4,11,8,15,45,6,19,6,9,11,44,16,11,7,13,4,6,16,3,8,5,29,11,15,42,12,8,15,50,59,11,10,9,12,10,6,4,11,46,17,9,46,6,22,17,21,10,5,31,17,76,14,5,11,12,9,5,11,70,11,13,2,98,36
2018-09-27,13,3,4,4,6,8,35,2,16,9,5,7,69,6,7,17,26,7,2,9,4,18,3,7,7,1,2,3,44,9,9,7,4,2,8,50,0,7,5,4,36,2,6,4,8,6,19,13,6,2,9,2,3,5,3,4,5,27,3,2,16,4,3,6,38,29,7,5,5,5,4,2,6,5,11,5,3,23,4,7,5,20,5,4,21,9,42,2,1,5,9,6,8,8,44,5,7,1,50,18
2018-09-28,14,0,2,4,9,7,19,11,7,2,3,1,46,4,0,19,12,3,5,6,1,6,2,3,4,3,3,4,17,1,2,4,5,3,4,36,4,5,2,3,21,4,2,0,3,3,19,2,8,2,2,2,7,5,4,6,2,9,6,3,13,0,1,8,37,20,2,1,6,4,5,4,1,3,15,9,3,11,5,19,7,15,10,2,11,3,26,3,6,6,7,1,2,3,20,4,2,3,38,13
2018-09-29,7,1,8,7,6,8,15,2,12,3,1,5,37,8,2,10,11,3,5,5,1,3,3,7,5,2,9,3,22,2,4,3,5,5,3,42,5,6,9,4,35,5,1,11,5,1,40,2,6,2,4,3,2,5,6,4,5,18,3,3,14,6,2,5,24,16,2,6,3,6,5,3,3,4,15,7,2,17,7,53,0,18,8,3,20,5,22,9,3,6,5,2,6,11,23,1,5,3,37,10
